"","V1"
"inaug_JohnAdams_1_2",10
"inaug_JohnAdams_1_3",2
"inaug_JohnAdams_1_4",2
"inaug_JohnAdams_1_5",2
"inaug_JohnAdams_1_6",2
"inaug_JohnAdams_1_7",2
"inaug_JohnAdams_1_8",2
"inaug_JohnAdams_1_9",12
"inaug_JohnAdams_1_10",10
"inaug_JohnAdams_1_11",2
"inaug_JohnAdams_1_12",10
"inaug_JohnAdams_1_13",2
"inaug_JohnAdams_1_14",10
"inaug_JohnAdams_1_15",2
"inaug_JohnAdams_1_16",10
"inaug_JohnAdams_1_17",10
"inaug_JohnAdams_1_18",10
"inaug_JohnAdams_1_19",10
"inaug_JohnAdams_1_20",10
"inaug_JohnAdams_1_21",10
"inaug_JohnAdams_1_22",10
"inaug_JohnAdams_1_23",10
"inaug_JohnAdams_1_24",10
"inaug_JohnAdams_1_25",10
"inaug_JohnAdams_1_26",10
"inaug_JohnAdams_1_27",10
"inaug_JohnAdams_1_28",10
"inaug_JohnAdams_1_29",10
"inaug_JohnAdams_1_30",10
"inaug_JohnAdams_1_31",10
"inaug_JohnAdams_1_32",10
"inaug_JohnAdams_1_33",10
"inaug_JohnAdams_1_34",10
"inaug_JohnAdams_1_35",10
"inaug_JohnAdams_1_36",12
"inaug_JohnAdams_1_37",12
"inaug_JohnAdams_1_38",11
"inaug_JohnAdams_1_39",11
"inaug_JohnAdams_1_40",11
"inaug_JohnAdams_1_41",10
"inaug_JohnAdams_1_42",10
"inaug_JohnAdams_1_43",10
"inaug_JohnAdams_1_44",2
"inaug_JohnAdams_1_45",2
"inaug_JohnAdams_1_46",2
"inaug_JohnAdams_1_47",2
"inaug_JohnAdams_1_48",4
"inaug_JohnAdams_1_49",4
"inaug_JohnAdams_1_50",4
"inaug_JohnAdams_1_51",4
"inaug_JohnAdams_1_52",4
"inaug_JohnAdams_1_53",4
"inaug_JohnAdams_1_54",4
"inaug_ThomasJefferson_1_2",4
"inaug_ThomasJefferson_1_3",4
"inaug_ThomasJefferson_1_4",4
"inaug_ThomasJefferson_1_5",12
"inaug_ThomasJefferson_1_6",14
"inaug_ThomasJefferson_1_7",3
"inaug_ThomasJefferson_1_8",8
"inaug_ThomasJefferson_1_9",13
"inaug_ThomasJefferson_1_10",6
"inaug_ThomasJefferson_1_11",6
"inaug_ThomasJefferson_1_12",6
"inaug_ThomasJefferson_1_13",6
"inaug_ThomasJefferson_1_14",6
"inaug_ThomasJefferson_1_15",6
"inaug_ThomasJefferson_1_16",10
"inaug_ThomasJefferson_1_17",10
"inaug_ThomasJefferson_1_18",15
"inaug_ThomasJefferson_1_19",10
"inaug_ThomasJefferson_1_20",9
"inaug_ThomasJefferson_1_21",3
"inaug_ThomasJefferson_1_22",8
"inaug_ThomasJefferson_1_23",13
"inaug_ThomasJefferson_1_24",4
"inaug_ThomasJefferson_1_25",15
"inaug_ThomasJefferson_1_26",12
"inaug_ThomasJefferson_1_27",12
"inaug_ThomasJefferson_1_28",12
"inaug_ThomasJefferson_1_29",13
"inaug_ThomasJefferson_1_30",4
"inaug_ThomasJefferson_1_31",10
"inaug_ThomasJefferson_1_32",10
"inaug_ThomasJefferson_1_33",10
"inaug_ThomasJefferson_1_34",10
"inaug_ThomasJefferson_1_35",8
"inaug_ThomasJefferson_1_36",2
"inaug_ThomasJefferson_1_37",8
"inaug_ThomasJefferson_1_38",8
"inaug_ThomasJefferson_1_39",8
"inaug_ThomasJefferson_1_40",12
"inaug_ThomasJefferson_1_41",12
"inaug_ThomasJefferson_1_42",12
"inaug_ThomasJefferson_1_43",11
"inaug_ThomasJefferson_1_44",1
"inaug_ThomasJefferson_1_45",2
"inaug_ThomasJefferson_1_46",2
"inaug_ThomasJefferson_1_47",2
"inaug_ThomasJefferson_1_48",2
"inaug_ThomasJefferson_1_49",8
"inaug_ThomasJefferson_1_50",8
"inaug_ThomasJefferson_1_51",8
"inaug_ThomasJefferson_1_52",6
"inaug_ThomasJefferson_1_53",4
"inaug_ThomasJefferson_1_54",4
"inaug_ThomasJefferson_1_55",4
"inaug_ThomasJefferson_1_56",4
"inaug_ThomasJefferson_1_57",4
"inaug_ThomasJefferson_1_58",4
"inaug_ThomasJefferson_1_59",4
"inaug_ThomasJefferson_1_60",4
"inaug_ThomasJefferson_1_61",4
"inaug_ThomasJefferson_1_62",14
"inaug_ThomasJefferson_1_63",4
"inaug_ThomasJefferson_2_2",4
"inaug_ThomasJefferson_2_3",11
"inaug_ThomasJefferson_2_4",11
"inaug_ThomasJefferson_2_5",8
"inaug_ThomasJefferson_2_6",5
"inaug_ThomasJefferson_2_7",2
"inaug_ThomasJefferson_2_8",2
"inaug_ThomasJefferson_2_9",2
"inaug_ThomasJefferson_2_10",2
"inaug_ThomasJefferson_2_11",2
"inaug_ThomasJefferson_2_12",2
"inaug_ThomasJefferson_2_13",2
